,Date,Tweets
111,2018-09-30 18:56,"""Ism ite ology. cameron grave yard politics pic.twitter.com/93PNRQBO6S # libdem # Maximus # Atos # tory # homeless # pip # esa # poverty # Mayhemism # satire"""
112,2018-09-30 18:55,"""“Not once does # Jesus mention anything about # LGBTQ people” # politics # news # government # Evangelicals # evangelicalism # church # Christians # Christianity # poverty # PoorPeoplesCampaign # poor # gop # capitalism # socialism # USA # America # canada # uk # europe https://medium.com/@chrisoldcorn/evangelicals-are-venomous-snakes-d58c2d712d78 …pic.twitter.com/ulN64sFP6v"""
113,2018-09-30 18:53,"""Six months ago, on March 31, @ Harry_Styles still performed in # Spain and helped ACTION AGAINST HUNGER through the sale of his merch. Can you tell us @ acfusa what help has this provided? What are your current projects? # TreatPeopleWithKindness # Madrid # poverty # help # solidarityhttps://twitter.com/project1Dfnd/status/1018534616175538176 …"""
114,2018-09-30 18:50,"""Fucks' SAKE can you concentrate on something important you utter fucking doughnut assortment # ToriesOUT # poverty https://twitter.com/MrHarryCole/status/1046449389131223041 …"""
115,2018-09-30 18:49,"""“ # Christianity CANNOT Be SAVED” http://chrisoldcorn.com # politics # news # government # lgbtq # evangelicalism # Christians # Christianity # poverty # poor # gop # capitalism # socialism # usa # america # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/christianity-be-21433413 …"""
116,2018-09-30 18:48,"""“ # Conservatives Should Look In A Mirror” http://chrisoldcorn.com # government # politics # progressives # socialism # capitalism # communism # healthcare # poverty # poor # inequality # homelesss # usa # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/conservatives-in-21432713 …"""
117,2018-09-30 18:48,"""“Everyone’s Basic Needs Should Be Met” http://chrisoldcorn.com # Government # politics # progressives # conservatives # socialism # capitalism # communism # healthcare # poverty # poor # inequality # homelesss # usa # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/21368662"""
118,2018-09-30 18:45,"""Poverty is by Design. Everyday I am reading post about new buildings going up. Who are you catering too??? When our Homeless & Youth housing is at an all time high. # support # education # investments # house # programming # buildsrelationships # poverty # resources"""
119,2018-09-30 18:43,"""Deep poverty: BC government can—and should—end it # PWD # poverty # bcpoli https://www.policynote.ca/deep-poverty/#.W7FRZbmPiSo.twitter … via @ ccpa_bc"""
120,2018-09-30 18:43,"""“ # Neoliberalism Has Failed” http://chrisoldcorn.com # austerity # poverty # inequality # socialism # communism # cdnpoli # uspoli # auspol # politics # ukpolitics # socialchange # resist # progressives # conservatives # usa # uk # canada # europe # Australiahttps://www.patreon.com/posts/neoliberalism-21520086 …"""
121,2018-09-30 19:39,"""Growing Food and Faith in Impoverished Brazil – Ben Demblowski – https://worldpovertysolutions.org/growing-food-faith-impoverished-brazil/?utm_campaign=update&utm_medium=wc-tweet&utm_source=Twitter … # Brazil # poverty pic.twitter.com/3hab9YYk7P"""
122,2018-09-30 19:37,"""In 30yrs, Vietnam from # poverty to an emerging market. Ans: “Đổi Mới”, a series of eco & political reforms. 1]trade liberalization 2]deregulation & lowering the cost of doing bus. 3]heavy investment in human & physical capital. Att: # PNG & # Pacific.https://www.weforum.org/agenda/2018/09/how-vietnam-became-an-economic-miracle?utm_source=Facebook%20Videos&utm_medium=Facebook%20Videos&utm_campaign=Facebook%20Video%20Blogs …"""
123,2018-09-30 19:37,"""The Politics of # Poverty: Officials grapple with what works and what doesn’t # Accountability # PHLEdhttp://www.phillytrib.com/news/the-politics-of-poverty-officials-grapple-with-what-works-and/article_560fbb5f-a61e-5532-9ec2-a65fe971ae6b.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share …"""
124,2018-09-30 19:29,"""Not just talking, doing. # kenyalendahand # kenya # nairobi # kibera # jambo # africa # streetchildren # humanrights # street # children # humanity # education # ngo # poverty # activism # volunteer… https://www.instagram.com/p/BoXmTLmnCim/?utm_source=ig_twitter_share&igshid=8l8z7ra1xhmx …"""
125,2018-09-30 19:24,"""Raiders 0 - 4 # Poverty"""
126,2018-09-30 19:23,"""For all those who believe the world has gone bonkers and we need to evolve into better humans, follow up! # injustice # poverty # famine # violence # ViolenceAgainstWomen # LGBTQTwiter # EqualityForAll # sexism # racism # inequality"""
127,2018-09-30 19:13,"""Even # Breathing Is A Risk In One Of # Orlando's Poorest Neighborhoods https://buff.ly/2xzxJIn # Poverty # Pollution # AirQuality # cleanair # Florida # environment # publichealthpic.twitter.com/7aVRQVTW0e"""
128,2018-09-30 19:09,"""""Maybe it's time to rethink the idea that we know better what other people need."" # workingfamiliestaxcredit # talkpoverty # poverty https://twitter.com/DScottLA/status/1046462738451521536 …"""
129,2018-09-30 19:00,"""This is why I volunteer with Big Bros Big Sisters. So many American kids are living in inhumane conditions under our noses. # Poverty # KidsDeserveIt # 261Fearlesspic.twitter.com/Id9Ddh2Niq"""
130,2018-09-30 19:00,"""America’s # children in brief: Key national indicators of well-being, 2018 https://bit.ly/2QlTvWH Forum on Child and Family Statistics # kids # poverty # health # wellness # safety # economy # childcare # education # UCLACenterX # JustNews # UCLAGSEISpic.twitter.com/Utk2ITllMa"""
131,2018-09-30 18:56,"""Ism ite ology. cameron grave yard politics pic.twitter.com/93PNRQBO6S # libdem # Maximus # Atos # tory # homeless # pip # esa # poverty # Mayhemism # satire"""
132,2018-09-30 18:55,"""“Not once does # Jesus mention anything about # LGBTQ people” # politics # news # government # Evangelicals # evangelicalism # church # Christians # Christianity # poverty # PoorPeoplesCampaign # poor # gop # capitalism # socialism # USA # America # canada # uk # europe https://medium.com/@chrisoldcorn/evangelicals-are-venomous-snakes-d58c2d712d78 …pic.twitter.com/ulN64sFP6v"""
133,2018-09-30 18:53,"""Six months ago, on March 31, @ Harry_Styles still performed in # Spain and helped ACTION AGAINST HUNGER through the sale of his merch. Can you tell us @ acfusa what help has this provided? What are your current projects? # TreatPeopleWithKindness # Madrid # poverty # help # solidarityhttps://twitter.com/project1Dfnd/status/1018534616175538176 …"""
134,2018-09-30 18:50,"""Fucks' SAKE can you concentrate on something important you utter fucking doughnut assortment # ToriesOUT # poverty https://twitter.com/MrHarryCole/status/1046449389131223041 …"""
135,2018-09-30 18:49,"""“ # Christianity CANNOT Be SAVED” http://chrisoldcorn.com # politics # news # government # lgbtq # evangelicalism # Christians # Christianity # poverty # poor # gop # capitalism # socialism # usa # america # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/christianity-be-21433413 …"""
136,2018-09-30 18:48,"""“ # Conservatives Should Look In A Mirror” http://chrisoldcorn.com # government # politics # progressives # socialism # capitalism # communism # healthcare # poverty # poor # inequality # homelesss # usa # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/conservatives-in-21432713 …"""
137,2018-09-30 18:48,"""“Everyone’s Basic Needs Should Be Met” http://chrisoldcorn.com # Government # politics # progressives # conservatives # socialism # capitalism # communism # healthcare # poverty # poor # inequality # homelesss # usa # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/21368662"""
138,2018-09-30 18:45,"""Poverty is by Design. Everyday I am reading post about new buildings going up. Who are you catering too??? When our Homeless & Youth housing is at an all time high. # support # education # investments # house # programming # buildsrelationships # poverty # resources"""
139,2018-09-30 18:43,"""Deep poverty: BC government can—and should—end it # PWD # poverty # bcpoli https://www.policynote.ca/deep-poverty/#.W7FRZbmPiSo.twitter … via @ ccpa_bc"""
140,2018-09-30 18:43,"""“ # Neoliberalism Has Failed” http://chrisoldcorn.com # austerity # poverty # inequality # socialism # communism # cdnpoli # uspoli # auspol # politics # ukpolitics # socialchange # resist # progressives # conservatives # usa # uk # canada # europe # Australiahttps://www.patreon.com/posts/neoliberalism-21520086 …"""
141,2018-09-30 19:39,"""Growing Food and Faith in Impoverished Brazil – Ben Demblowski – https://worldpovertysolutions.org/growing-food-faith-impoverished-brazil/?utm_campaign=update&utm_medium=wc-tweet&utm_source=Twitter … # Brazil # poverty pic.twitter.com/3hab9YYk7P"""
142,2018-09-30 19:37,"""In 30yrs, Vietnam from # poverty to an emerging market. Ans: “Đổi Mới”, a series of eco & political reforms. 1]trade liberalization 2]deregulation & lowering the cost of doing bus. 3]heavy investment in human & physical capital. Att: # PNG & # Pacific.https://www.weforum.org/agenda/2018/09/how-vietnam-became-an-economic-miracle?utm_source=Facebook%20Videos&utm_medium=Facebook%20Videos&utm_campaign=Facebook%20Video%20Blogs …"""
143,2018-09-30 19:37,"""The Politics of # Poverty: Officials grapple with what works and what doesn’t # Accountability # PHLEdhttp://www.phillytrib.com/news/the-politics-of-poverty-officials-grapple-with-what-works-and/article_560fbb5f-a61e-5532-9ec2-a65fe971ae6b.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share …"""
144,2018-09-30 19:29,"""Not just talking, doing. # kenyalendahand # kenya # nairobi # kibera # jambo # africa # streetchildren # humanrights # street # children # humanity # education # ngo # poverty # activism # volunteer… https://www.instagram.com/p/BoXmTLmnCim/?utm_source=ig_twitter_share&igshid=8l8z7ra1xhmx …"""
145,2018-09-30 19:24,"""Raiders 0 - 4 # Poverty"""
146,2018-09-30 19:23,"""For all those who believe the world has gone bonkers and we need to evolve into better humans, follow up! # injustice # poverty # famine # violence # ViolenceAgainstWomen # LGBTQTwiter # EqualityForAll # sexism # racism # inequality"""
147,2018-09-30 19:13,"""Even # Breathing Is A Risk In One Of # Orlando's Poorest Neighborhoods https://buff.ly/2xzxJIn # Poverty # Pollution # AirQuality # cleanair # Florida # environment # publichealthpic.twitter.com/7aVRQVTW0e"""
148,2018-09-30 19:09,"""""Maybe it's time to rethink the idea that we know better what other people need."" # workingfamiliestaxcredit # talkpoverty # poverty https://twitter.com/DScottLA/status/1046462738451521536 …"""
149,2018-09-30 19:00,"""This is why I volunteer with Big Bros Big Sisters. So many American kids are living in inhumane conditions under our noses. # Poverty # KidsDeserveIt # 261Fearlesspic.twitter.com/Id9Ddh2Niq"""
150,2018-09-30 19:00,"""America’s # children in brief: Key national indicators of well-being, 2018 https://bit.ly/2QlTvWH Forum on Child and Family Statistics # kids # poverty # health # wellness # safety # economy # childcare # education # UCLACenterX # JustNews # UCLAGSEISpic.twitter.com/Utk2ITllMa"""
151,2018-09-30 18:56,"""Ism ite ology. cameron grave yard politics pic.twitter.com/93PNRQBO6S # libdem # Maximus # Atos # tory # homeless # pip # esa # poverty # Mayhemism # satire"""
152,2018-09-30 18:55,"""“Not once does # Jesus mention anything about # LGBTQ people” # politics # news # government # Evangelicals # evangelicalism # church # Christians # Christianity # poverty # PoorPeoplesCampaign # poor # gop # capitalism # socialism # USA # America # canada # uk # europe https://medium.com/@chrisoldcorn/evangelicals-are-venomous-snakes-d58c2d712d78 …pic.twitter.com/ulN64sFP6v"""
153,2018-09-30 18:53,"""Six months ago, on March 31, @ Harry_Styles still performed in # Spain and helped ACTION AGAINST HUNGER through the sale of his merch. Can you tell us @ acfusa what help has this provided? What are your current projects? # TreatPeopleWithKindness # Madrid # poverty # help # solidarityhttps://twitter.com/project1Dfnd/status/1018534616175538176 …"""
154,2018-09-30 18:50,"""Fucks' SAKE can you concentrate on something important you utter fucking doughnut assortment # ToriesOUT # poverty https://twitter.com/MrHarryCole/status/1046449389131223041 …"""
155,2018-09-30 18:49,"""“ # Christianity CANNOT Be SAVED” http://chrisoldcorn.com # politics # news # government # lgbtq # evangelicalism # Christians # Christianity # poverty # poor # gop # capitalism # socialism # usa # america # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/christianity-be-21433413 …"""
156,2018-09-30 18:48,"""“ # Conservatives Should Look In A Mirror” http://chrisoldcorn.com # government # politics # progressives # socialism # capitalism # communism # healthcare # poverty # poor # inequality # homelesss # usa # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/conservatives-in-21432713 …"""
157,2018-09-30 18:48,"""“Everyone’s Basic Needs Should Be Met” http://chrisoldcorn.com # Government # politics # progressives # conservatives # socialism # capitalism # communism # healthcare # poverty # poor # inequality # homelesss # usa # canada # uk # europe # Australia # NewZealandhttps://www.patreon.com/posts/21368662"""
158,2018-09-30 18:45,"""Poverty is by Design. Everyday I am reading post about new buildings going up. Who are you catering too??? When our Homeless & Youth housing is at an all time high. # support # education # investments # house # programming # buildsrelationships # poverty # resources"""
